2
34 34
-0.677225 -0.822214 0.392811 0.212121 1.000000
-0.622633 -0.807278 0.416631 0.212121 1.000000
-0.539366 -0.780407 0.440451 0.212121 1.000000
-0.399474 -0.739038 0.464270 0.212121 1.000000
-0.157806 -0.695752 0.488090 0.212121 1.000000
0.157806 -0.695752 0.511910 0.212121 1.000000
0.399474 -0.739038 0.535730 0.212121 1.000000
0.539366 -0.780407 0.559549 0.212121 1.000000
0.622633 -0.807278 0.583369 0.212121 1.000000
0.677225 -0.822214 0.607189 0.212121 1.000000
0.715718 -0.828555 0.631009 0.212121 1.000000
0.743929 -0.828429 0.654829 0.212121 1.000000
0.764760 -0.822994 0.678648 0.212121 1.000000
0.779745 -0.812762 0.702468 0.212121 1.000000
0.789673 -0.797783 0.726288 0.212121 1.000000
0.794840 -0.777717 0.750108 0.212121 1.000000
0.795093 -0.751824 0.773928 0.212121 1.000000
0.789736 -0.718884 0.797747 0.212121 1.000000
0.777246 -0.677039 0.821567 0.212121 1.000000
0.754669 -0.623589 0.845387 0.212121 1.000000
0.716396 -0.554864 0.869207 0.212121 1.000000
0.651816 -0.466797 0.893027 0.212121 1.000000
-0.674290 -0.494600 0.122125 0.227273 1.000000
-0.734358 -0.583603 0.145027 0.227273 1.000000
-0.769144 -0.651719 0.167928 0.227273 1.000000
-0.789309 -0.704152 0.190830 0.227273 1.000000
-0.800254 -0.745043 0.213731 0.227273 1.000000
-0.804754 -0.777277 0.236633 0.227273 1.000000
-0.804222 -0.802779 0.259534 0.227273 1.000000
-0.799317 -0.822804 0.282436 0.227273 1.000000
-0.790214 -0.838113 0.305337 0.227273 1.000000
-0.776715 -0.849077 0.328239 0.227273 1.000000
-0.758220 -0.855687 0.351140 0.227273 1.000000
-0.733527 -0.857473 0.374042 0.227273 1.000000
-0.700297 -0.853272 0.396943 0.227273 1.000000
-0.653620 -0.840710 0.419845 0.227273 1.000000
